#geom;width;cost;start_time;end_time;iteration
LINESTRINGZ(-20.0058 15.6836 0.0513601, -21.0266 17.4182 0.178728);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-21.0266 17.4182 0.178728, -27.3513 27.2287 -0.222699);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-27.3513 27.2287 -0.222699, -23.7203 22.2573 0.0758931);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-23.7203 22.2573 0.0758931, -28.2786 28.7755 -0.0196968);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-28.2786 28.7755 -0.0196968, -30.0769 31.1406 0.0118841);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-30.0769 31.1406 0.0118841, -31.2924 33.869 0.0177259);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-31.2924 33.869 0.0177259, -36.3153 41.5925 -0.10513);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-36.3153 41.5925 -0.10513, -37.3617 40.99 0.081219);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-37.3617 40.99 0.081219, -44.8483 52.8708 -0.00574896);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-44.8483 52.8708 -0.00574896, -41.6362 47.7807 0.0203077);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-41.6362 47.7807 0.0203077, -43.975 52.4019 -0.0644761);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-43.975 52.4019 -0.0644761, -46.6365 58.941 0.0310344);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-46.6365 58.941 0.0310344, -45.0279 60.0584 0.0644416);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-45.0279 60.0584 0.0644416, -50.0623 61.0249 -0.0233488);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(32.4047 -73.0214 -0.573227, 34.1332 -67.7419 0.0355863);9;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(34.1332 -67.7419 0.0355863, 35.2509 -68.8769 -0.0426216);9;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(6.99174 -28.8764 -0.0290297, -26.0316 48.194 -0.105724);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(35.2509 -68.8769 -0.0426216, 28.5711 -40.3091 -0.517223);9;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-26.0316 48.194 -0.105724, 133.86 -222.85 -0.232077);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(28.5711 -40.3091 -0.517223, 32.8988 -64.9325 0.0806615);9;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(133.86 -222.85 -0.232077, 31.858 -52.9377 -0.0162959);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(32.8988 -64.9325 0.0806615, 6.99174 -28.8764 -0.0290297);9;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(31.858 -52.9377 -0.0162959, 32.5229 -46.4576 -0.00592029);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(32.5229 -46.4576 -0.00592029, 31.9743 -38.6955 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 57.9999 -0.0163617);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-29.6196 57.9999 -0.0163617, -30.5182 53.3077 -0.0223441);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-30.5182 53.3077 -0.0223441, -31.6214 51.6319 -0.0127093);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-31.6214 51.6319 -0.0127093, -35.2834 45.9177 0.00945533);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-35.2834 45.9177 0.00945533, -35.3159 45.1607 0.0148478);4;10;2014-08-30 00:01:25;2014-08-30 00:01:26;85
LINESTRINGZ(-35.3159 45.161 0.0144016, -44.8483 52.8708 -0.00576692);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(6.99177 -28.8763 -0.0291564, 21.9903 -53.6109 -0.0026759);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(21.9903 -53.6109 -0.0026759, 19.9551 -50.2591 -0.0420213);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(19.9551 -50.2591 -0.0420213, 16.3004 -45.5022 -0.339042);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(16.3004 -45.5022 -0.339042, 19.2585 -41.7742 0.228551);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(19.2585 -41.7742 0.228551, 14.1605 -40.652 0.0176346);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(14.1605 -40.652 0.0176346, 15.5148 -40.7133 -0.0261866);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(15.5148 -40.7133 -0.0261866, 7.78124 -28.6632 0.00339214);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(7.78124 -28.6632 0.00339214, 8.77137 -30.0024 -0.00664441);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(8.77137 -30.0024 -0.00664441, 5.60833 -25.079 0.0668047);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(5.60833 -25.079 0.0668047, 3.73367 -22.0532 -0.0259406);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(3.73367 -22.0532 -0.0259406, 1.53308 -18.5652 0.0219109);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(1.53308 -18.5652 0.0219109, -0.578185 -15.2004 0.0376716);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-0.578185 -15.2004 0.0376716, -2.71311 -11.8039 -0.0092182);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-2.71311 -11.8039 -0.0092182, -4.84165 -8.4157 0.0825054);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-4.84165 -8.4157 0.0825054, -6.97203 -5.02518 -0.00693811);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-6.97203 -5.02518 -0.00693811, -9.10143 -1.63589 0.0317582);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-9.10143 -1.63589 0.0317582, -11.2329 1.75613 0.00594953);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-11.2329 1.75613 0.00594953, -13.3569 5.13815 -0.0249639);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-13.3569 5.13815 -0.0249639, -15.5091 8.55868 0.0853502);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-15.5091 8.55868 0.0853502, -17.5565 11.8322 -0.0316397);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-17.5565 11.8322 -0.0316397, -20.0058 15.6835 0.0512246);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-20.0058 15.6835 0.0512246, -21.0266 17.4182 0.177771);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-21.0266 17.4182 0.177771, -27.3513 27.2287 -0.222269);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-27.3513 27.2287 -0.222269, -23.7203 22.2572 0.0757388);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-23.7203 22.2572 0.0757388, -28.2786 28.7755 -0.0219679);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-28.2786 28.7755 -0.0219679, -30.0769 31.1405 0.00673745);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-30.0769 31.1405 0.00673745, -31.2924 33.869 0.0179094);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-31.2924 33.869 0.0179094, -36.3153 41.5925 -0.105151);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-36.3153 41.5925 -0.105151, -37.3617 40.99 0.0812454);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-37.3617 40.99 0.0812454, -44.8483 52.8708 -0.00576692);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-44.8483 52.8708 -0.00576692, -41.6362 47.7807 0.0203576);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-41.6362 47.7807 0.0203576, -43.975 52.4019 -0.0632455);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-43.975 52.4019 -0.0632455, -46.6364 58.9409 0.0311103);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-46.6364 58.9409 0.0311103, -45.028 60.0584 0.0646649);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-45.028 60.0584 0.0646649, -50.0623 61.0249 -0.0234004);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(32.4048 -73.0216 -0.57555, 34.1332 -67.7419 0.0357001);9;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(34.1332 -67.7419 0.0357001, 35.2509 -68.8769 -0.042758);9;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(6.99177 -28.8763 -0.0291564, -26.0317 48.1938 -0.106289);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(35.2509 -68.8769 -0.042758, 28.5709 -40.3102 -0.519483);9;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-26.0317 48.1938 -0.106289, 133.86 -222.851 -0.232995);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(28.5709 -40.3102 -0.519483, 32.8987 -64.9326 0.0810336);9;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(133.86 -222.851 -0.232995, 31.8579 -52.9375 -0.0184598);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(32.8987 -64.9326 0.0810336, 6.99177 -28.8763 -0.0291564);9;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(31.8579 -52.9375 -0.0184598, 32.5229 -46.4576 -0.00306961);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(32.5229 -46.4576 -0.00306961, 31.9743 -38.6955 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 57.9999 -0.0164827);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-29.6196 57.9999 -0.0164827, -30.5182 53.3077 -0.0224414);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-30.5182 53.3077 -0.0224414, -31.6214 51.6319 -0.0127507);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-31.6214 51.6319 -0.0127507, -35.2834 45.9176 0.0067262);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-35.2834 45.9176 0.0067262, -35.3159 45.161 0.0144016);4;10;2014-08-30 00:01:26;2014-08-30 00:01:27;86
LINESTRINGZ(-35.3159 45.1612 0.0130701, -44.8483 52.8708 -0.00578431);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(6.9918 -28.8763 -0.0293085, 21.9903 -53.6109 -0.00265042);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(21.9903 -53.6109 -0.00265042, 19.9551 -50.2591 -0.0422998);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(19.9551 -50.2591 -0.0422998, 16.3004 -45.5022 -0.33912);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(16.3004 -45.5022 -0.33912, 19.2585 -41.7742 0.228599);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(19.2585 -41.7742 0.228599, 14.1605 -40.652 0.01767);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(14.1605 -40.652 0.01767, 15.5148 -40.7133 -0.0262388);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(15.5148 -40.7133 -0.0262388, 7.78125 -28.6631 5.77192E-05);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(7.78125 -28.6631 5.77192E-05, 8.77136 -30.0024 -0.00492204);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(8.77136 -30.0024 -0.00492204, 5.60832 -25.079 0.0616813);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(5.60832 -25.079 0.0616813, 3.73367 -22.0532 -0.0219809);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(3.73367 -22.0532 -0.0219809, 1.53308 -18.5652 0.008929);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(1.53308 -18.5652 0.008929, -0.578185 -15.2004 0.0280183);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-0.578185 -15.2004 0.0280183, -2.7131 -11.8039 -0.0247954);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-2.7131 -11.8039 -0.0247954, -4.84165 -8.4157 0.077973);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-4.84165 -8.4157 0.077973, -6.97203 -5.02518 -0.0229512);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-6.97203 -5.02518 -0.0229512, -9.10143 -1.63589 0.0200466);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-9.10143 -1.63589 0.0200466, -11.2329 1.75613 -0.0100383);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-11.2329 1.75613 -0.0100383, -13.3569 5.13815 -0.0236514);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-13.3569 5.13815 -0.0236514, -15.5091 8.55868 0.0810833);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-15.5091 8.55868 0.0810833, -17.5565 11.8322 -0.0320965);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-17.5565 11.8322 -0.0320965, -20.0058 15.6835 0.051105);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-20.0058 15.6835 0.051105, -21.0266 17.4182 0.176836);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-21.0266 17.4182 0.176836, -27.3513 27.2287 -0.22182);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-27.3513 27.2287 -0.22182, -23.7204 22.2572 0.0756696);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-23.7204 22.2572 0.0756696, -28.2786 28.7755 -0.0199053);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-28.2786 28.7755 -0.0199053, -30.0769 31.1405 0.00634346);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-30.0769 31.1405 0.00634346, -31.2923 33.869 0.0178596);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-31.2923 33.869 0.0178596, -36.3153 41.5925 -0.105172);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-36.3153 41.5925 -0.105172, -37.3617 40.99 0.081271);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-37.3617 40.99 0.081271, -44.8483 52.8708 -0.00578431);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-44.8483 52.8708 -0.00578431, -41.6362 47.7807 0.0204042);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-41.6362 47.7807 0.0204042, -43.975 52.4019 -0.0620293);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-43.975 52.4019 -0.0620293, -46.6364 58.9409 0.0311834);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-46.6364 58.9409 0.0311834, -45.028 60.0584 0.0648811);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-45.028 60.0584 0.0648811, -50.0623 61.0249 -0.0234504);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(32.4048 -73.0218 -0.577799, 34.1332 -67.7419 0.0358104);9;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(34.1332 -67.7419 0.0358104, 35.2508 -68.877 -0.0428902);9;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(6.9918 -28.8763 -0.0293085, -26.0318 48.1936 -0.106836);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(35.2508 -68.877 -0.0428902, 28.5706 -40.3112 -0.521672);9;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-26.0318 48.1936 -0.106836, 133.86 -222.851 -0.233884);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(28.5706 -40.3112 -0.521672, 32.8986 -64.9327 0.081394);9;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(133.86 -222.851 -0.233884, 31.8579 -52.9373 -0.0179526);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(32.8986 -64.9327 0.081394, 6.9918 -28.8763 -0.0293085);9;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(31.8579 -52.9373 -0.0179526, 32.5229 -46.4577 -0.00471759);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(32.5229 -46.4577 -0.00471759, 31.9743 -38.6955 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 57.9999 -0.0165998);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-29.6196 57.9999 -0.0165998, -30.5182 53.3077 -0.0225356);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-30.5182 53.3077 -0.0225356, -31.6214 51.6319 -0.012783);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-31.6214 51.6319 -0.012783, -35.2834 45.9176 0.0100166);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-35.2834 45.9176 0.0100166, -35.3159 45.1612 0.0130701);4;10;2014-08-30 00:01:27;2014-08-30 00:01:28;87
LINESTRINGZ(-35.3159 45.1616 0.0137454, -44.8483 52.8708 -0.00581265);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(6.99184 -28.8762 -0.0295498, 21.9903 -53.6109 -0.0026084);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(21.9903 -53.6109 -0.0026084, 19.9551 -50.259 -0.0427539);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(19.9551 -50.259 -0.0427539, 16.3005 -45.5022 -0.339247);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(16.3005 -45.5022 -0.339247, 19.2584 -41.7741 0.228677);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(19.2584 -41.7741 0.228677, 14.1605 -40.652 0.0177279);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(14.1605 -40.652 0.0177279, 15.5149 -40.7133 -0.026324);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(15.5149 -40.7133 -0.026324, 7.78127 -28.6631 0.00788361);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(7.78127 -28.6631 0.00788361, 8.77135 -30.0025 -0.00559993);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(8.77135 -30.0025 -0.00559993, 5.60832 -25.079 0.0525884);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(5.60832 -25.079 0.0525884, 3.73367 -22.0532 -0.0132648);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(3.73367 -22.0532 -0.0132648, 1.53308 -18.5652 -0.0231214);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(1.53308 -18.5652 -0.0231214, -0.578183 -15.2004 0.00795327);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-0.578183 -15.2004 0.00795327, -2.7131 -11.8039 -0.0263018);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-2.7131 -11.8039 -0.0263018, -4.84165 -8.4157 0.0702783);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-4.84165 -8.4157 0.0702783, -6.97203 -5.02518 -0.0244047);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-6.97203 -5.02518 -0.0244047, -9.10142 -1.63589 -0.0048438);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-9.10142 -1.63589 -0.0048438, -11.2329 1.75613 0.0254941);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-11.2329 1.75613 0.0254941, -13.3569 5.13816 -0.0183855);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-13.3569 5.13816 -0.0183855, -15.5091 8.55868 0.0737615);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
LINESTRINGZ(-15.5091 8.55868 0.0737615, -17.5565 11.8322 -0.0316466);4;10;2014-08-30 00:01:28;2014-08-30 00:01:29;88
